ID,start_date,incident_type,receiver_country,receiver_category,receiver_category_subcode,MITRE_impact,unweighted_cyber_intensity,target_multiplier,weighted_cyber_intensity,impact_indicator,impact_indicator_value,year,sector_cleaned,attack_type_cleaned,attacker_category_cleaned,is_eu,impact_indicator_tag,sector_tag,attack_type_tag,attacker_category_tag,cyber_intensity,total_attack_severity,impact_indicator_value_norm,unweighted_cyber_intensity_norm,weighted_cyber_intensity_norm,sector_tag_norm,attack_type_tag_norm,attacker_category_tag_norm,impact_indicator_tag_norm,total_attack_severity_norm,cyber_intensity_norm
2209,2023-05-02 00:00:00,Disruption,Sweden,State institutions / political system,Legislative,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,State institutions / political system,Disruption,Legislative,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
2187,2023-04-21 00:00:00,Disruption; Hijacking with Misuse; Ransomware,Italy,Critical infrastructure,Health,Not available,4,Moderate - high political importance,4.0,Low,7.0,2023,Critical infrastructure,Disruption,Health,1,1,9,2,0,16.0,7.0,0.3474503816274527,1.1420528909066627,1.1153373204374541,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,1.0938249128715296
2166,2023-04-01 00:00:00,Disruption; Hijacking with Misuse,Austria,Critical infrastructure,Critical Manufacturing,Not available,4,Moderate - high political importance,4.0,Low,9.0,2023,Critical infrastructure,Disruption,Critical Manufacturing,1,1,9,2,0,16.0,9.0,1.096480256967477,1.1420528909066627,1.1153373204374541,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.9633849211980917,1.0938249128715296
2145,2023-04-01 00:00:00,Disruption; Hijacking with Misuse; Ransomware,Germany,Critical infrastructure,Transportation,Not available,4,Moderate - high political importance,4.0,Low,6.0,2023,Critical infrastructure,Disruption,Transportation,1,1,9,2,0,16.0,6.0,-0.027064556042559473,1.1420528909066627,1.1153373204374541,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,1.0938249128715296
2137,2023-04-01 00:00:00,Data theft & Doxing; Disruption; Hijacking with Misuse,Germany; Luxembourg; United States; Belgium,International / supranational organization - International / supranational organization - International / supranational organization - International / supranational organization, -  -  - ,Data Exfiltration; Network Denial of Service,4,Moderate - high political importance,4.0,Low,9.0,2023,International / supranational organization - International / supranational organization - International / supranational organization - International / supranational organization,Data theft & Doxing,-  -  -,1,1,0,0,0,16.0,9.0,1.096480256967477,1.1420528909066627,1.1153373204374541,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.9633849211980917,1.0938249128715296
2139,2023-03-27 00:00:00,Data theft & Doxing; Disruption; Hijacking with Misuse; Ransomware,Cyprus,State institutions / political system; Critical infrastructure; Education,Civil service / administration; Research; ,Data Exfiltration,5,Moderate - high political importance,5.0,Low,6.0,2023,State institutions / political system,Data theft & Doxing,Civil service / administration,1,1,0,0,0,25.0,6.0,-0.027064556042559473,1.888024748869963,1.8467434079970513,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.23606120585648607,2.304927187378304
2140,2023-03-08 00:00:00,Disruption; Hijacking with Misuse,Cyprus,State institutions / political system,Civil service / administration,Not available,4,Moderate - high political importance,4.0,Low,8.0,2023,State institutions / political system,Disruption,Civil service / administration,1,1,0,2,0,16.0,8.0,0.7219653192974649,1.1420528909066627,1.1153373204374541,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.7209436827508898,1.0938249128715296
2142,2023-04-04 00:00:00,Disruption,Finland; Finland; Finland,State institutions / political system - State institutions / political system - State institutions / political system,Civil service / administration - Government / ministries - Legislative,Network Denial of Service,1,Moderate - high political importance,1.0,Minor,5.0,2023,State institutions / political system - State institutions / political system - State institutions / political system,Disruption,Civil service / administration - Government / ministries - Legislative,1,1,0,2,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
2126,2023-04-04 00:00:00,Disruption,Germany; Germany; Germany; Germany; Germany; Germany,State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system,Police - Police - Police - Civil service / administration - Government / ministries - Civil service / administration,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system,Disruption,Police - Police - Police - Civil service / administration - Government / ministries - Civil service / administration,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
2128,2023-03-31 00:00:00,Data theft; Disruption; Hijacking with Misuse; Ransomware,Germany,Critical infrastructure,Transportation,Not available,5,Moderate - high political importance,5.0,Low,9.0,2023,Critical infrastructure,Data theft,Transportation,1,1,9,1,0,25.0,9.0,1.096480256967477,1.888024748869963,1.8467434079970513,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.9633849211980917,2.304927187378304
2123,2022-11-01 00:00:00,Data theft; Hijacking with Misuse,Spain; Spain,State institutions / political system - State institutions / political system,Civil service / administration - Judiciary,Data Exfiltration,3,Moderate - high political importance,3.0,Low,7.0,2022,State institutions / political system - State institutions / political system,Data theft,Civil service / administration - Judiciary,1,1,0,1,0,9.0,7.0,0.3474503816274527,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.47850244430368793,0.15185647714403833
2112,2023-03-01 00:00:00,Data theft & Doxing; Hijacking with Misuse,France,Critical infrastructure,Transportation,Data Exfiltration,3,Moderate - high political importance,3.0,Low,9.0,2023,Critical infrastructure,Data theft & Doxing,Transportation,1,1,9,0,0,9.0,9.0,1.096480256967477,0.3960810329433623,0.3839312328778571,1.6614460249633878,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.9633849211980917,0.15185647714403833
2108,2023-03-08 00:00:00,Hijacking with Misuse,Brazil; Not available; Germany; Italy; France; Europe (region); Not available; Not available; United States; United States,Unknown - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Unknown - Unknown - Unknown - Critical infrastructure - Unknown; Unknown - Critical infrastructure - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure, -  -  -  -  - Energy - ;  - Finance - ;  - Energy,Data Manipulation,2,Moderate - high political importance,2.0,Low,6.0,2023,Unknown - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Unknown - Unknown - Unknown - Critical infrastructure - Unknown,Hijacking with Misuse,-  -  -  -  - Energy -,1,1,0,0,0,4.0,6.0,-0.027064556042559473,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.5209781198041697
2100,2023-03-26 00:00:00,Disruption,France,State institutions / political system,Legislative,Network Denial of Service,1,Moderate - high political importance,1.0,Minor,5.0,2023,State institutions / political system,Disruption,Legislative,1,1,0,2,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
2083,2023-03-06 00:00:00,Data theft; Disruption; Hijacking with Misuse; Ransomware,Netherlands,Critical infrastructure,Transportation,Data Exfiltration,6,Moderate - high political importance,6.0,Medium,11.0,2023,Critical infrastructure,Data theft,Transportation,1,2,9,1,0,36.0,22.0,1.8455101323075014,2.6339966068332634,2.5781494955566484,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,2.4123578950659725,4.115121021011716,3.785163300664362
2079,2023-03-01 00:00:00,Data theft & Doxing; Hijacking with Misuse,Spain,Critical infrastructure,Health,Data Exfiltration,4,Moderate - high political importance,4.0,Low,8.0,2023,Critical infrastructure,Data theft & Doxing,Health,1,1,9,0,0,16.0,8.0,0.7219653192974649,1.1420528909066627,1.1153373204374541,1.6614460249633878,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.7209436827508898,1.0938249128715296
2076,2022-12-01 00:00:00,Data theft; Disruption; Hijacking with Misuse; Ransomware,France; United States; New Zealand; Australia; Italy; Germany,Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Finance;  - Finance;  - Finance;  - Finance;  - Finance;  - Finance; ,Data Exfiltration; Data Encrypted for Impact; Inhibit System Recovery; Service Stop,5,Moderate - high political importance,5.0,Medium,11.0,2022,Critical infrastructure,Data theft,Finance,1,2,9,1,0,25.0,22.0,1.8455101323075014,1.888024748869963,1.8467434079970513,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,2.4123578950659725,4.115121021011716,2.304927187378304
2074,2021-01-01 00:00:00,Hijacking without Misuse,Lithuania; Italy; Slovakia; India; Holy See (Vatican City State); Ukraine; Ukraine; Ukraine; Poland,State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system,Government / ministries - Government / ministries - Government / ministries - Government / ministries - Government / ministries - Government / ministries - Government / ministries - Telecommunications;  - Government / ministries,Not available,1,Moderate - high political importance,1.0,Minor,4.0,2021,State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - State institutions / political system - Critical infrastructure,Hijacking without Misuse,Government / ministries - Government / ministries - Government / ministries - Government / ministries - Government / ministries - Government / ministries - Government / ministries - Telecommunications,1,1,0,0,0,1.0,4.0,-0.7760944313825838,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,-0.24882127103791768,-0.9246788779730947
2057,2023-03-10 00:00:00,Disruption; Hijacking with Misuse,Belgium,Critical infrastructure,Health,Not available,3,Moderate - high political importance,3.0,Low,8.0,2023,Critical infrastructure,Disruption,Health,1,1,9,2,0,9.0,8.0,0.7219653192974649,0.3960810329433623,0.3839312328778571,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.7209436827508898,0.15185647714403833
2043,2023-03-07 00:00:00,Disruption,Germany,Critical infrastructure,Defence industry,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,Critical infrastructure,Disruption,Defence industry,1,1,9,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
2041,2022-02-17 00:00:00,Data theft & Doxing; Disruption; Hijacking with Misuse; Ransomware,Netherlands,Critical infrastructure,Health,Data Exfiltration; Data Encrypted for Impact,6,Moderate - high political importance,6.0,Low,10.0,2022,Critical infrastructure,Data theft & Doxing,Health,1,1,9,0,0,36.0,10.0,1.470995194637489,2.6339966068332634,2.5781494955566484,1.6614460249633878,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,1.2058261596452935,3.785163300664362
2035,2023-03-06 00:00:00,Disruption,Italy; Italy; Italy; Italy,State institutions / political system - Critical infrastructure - State institutions / political system - State institutions / political system,Judiciary - Telecommunications - Government / ministries - Military,Network Denial of Service,1,Moderate - high political importance,1.0,Minor,5.0,2023,State institutions / political system - Critical infrastructure - State institutions / political system - State institutions / political system,Disruption,Judiciary - Telecommunications - Government / ministries - Military,1,1,0,2,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
2022,2018-11-01 00:00:00,Data theft; Hijacking with Misuse,Poland,State institutions / political system,Civil service / administration,Data Exfiltration,3,Moderate - high political importance,3.0,Low,6.0,2018,State institutions / political system,Data theft,Civil service / administration,1,1,0,1,0,9.0,6.0,-0.027064556042559473,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.23606120585648607,0.15185647714403833
2020,2023-03-02 00:00:00,Disruption; Hijacking with Misuse; Ransomware,Spain,Critical infrastructure,Health,Data Encrypted for Impact,4,"Very high political importance (e.g., critical infrastructure, military) - intensity multiplied by 1.5",6.0,Low,6.0,2023,Critical infrastructure,Disruption,Health,1,1,9,2,0,24.0,6.0,-0.027064556042559473,1.1420528909066627,2.5781494955566484,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,2.1703602679886624
2017,2022-12-01 00:00:00,Data theft & Doxing; Disruption; Hijacking with Misuse; Ransomware,Germany,State institutions / political system; Critical infrastructure; Education,Civil service / administration; Research; ,Data Exfiltration; Data Encrypted for Impact,5,Moderate - high political importance,5.0,Low,10.0,2022,State institutions / political system,Data theft & Doxing,Civil service / administration,1,1,0,0,0,25.0,10.0,1.470995194637489,1.888024748869963,1.8467434079970513,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,1.2058261596452935,2.304927187378304
2012,2023-02-28 00:00:00,Disruption; Hijacking with Misuse,France,State institutions / political system,Civil service / administration,Not available,4,Moderate - high political importance,4.0,Low,7.0,2023,State institutions / political system,Disruption,Civil service / administration,1,1,0,2,0,16.0,7.0,0.3474503816274527,1.1420528909066627,1.1153373204374541,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,1.0938249128715296
2000,2023-02-28 00:00:00,Disruption,Poland,State institutions / political system,Civil service / administration,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,State institutions / political system,Disruption,Civil service / administration,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1995,2022-04-18 00:00:00,Disruption,Estonia,State institutions / political system,,Network Denial of Service,1,Moderate - high political importance,1.0,Low,7.0,2022,State institutions / political system,Disruption,,1,1,0,2,0,1.0,7.0,0.3474503816274527,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,-0.9246788779730947
1996,2022-05-09 00:00:00,Disruption,Estonia,State institutions / political system,Government / ministries,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2022,State institutions / political system,Disruption,Government / ministries,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1965,2023-01-01 00:00:00,Data theft; Hijacking with Misuse,Chile; Spain; Ecuador; Colombia,Unknown - Unknown - Unknown - State institutions / political system; Critical infrastructure; State institutions / political system; State institutions / political system; Critical infrastructure, -  -  - Civil service / administration; Health; Judiciary; Police; Finance,Data Exfiltration,3,Moderate - high political importance,3.0,Low,8.0,2023,Unknown - Unknown - Unknown - State institutions / political system,Data theft,-  -  - Civil service / administration,1,1,0,1,0,9.0,8.0,0.7219653192974649,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.7209436827508898,0.15185647714403833
1966,2023-02-26 00:00:00,Disruption,Denmark,Critical infrastructure,Health,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,Critical infrastructure,Disruption,Health,1,1,9,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1971,2023-02-23 00:00:00,Disruption; Hijacking without Misuse,Germany; Germany,State institutions / political system - Critical infrastructure; Critical infrastructure; Critical infrastructure; Critical infrastructure,Civil service / administration - Energy; Water; Transportation; Waste Water Management,Not available,3,Moderate - high political importance,3.0,Low,9.0,2023,State institutions / political system - Critical infrastructure,Disruption,Civil service / administration - Energy,1,1,0,2,0,9.0,9.0,1.096480256967477,0.3960810329433623,0.3839312328778571,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.9633849211980917,0.15185647714403833
1958,2021-03-01 00:00:00,Data theft & Doxing; Hijacking with Misuse,Netherlands; Netherlands; Netherlands; Netherlands; United Kingdom; Not available; Not available,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure - Critical infrastructure - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure, -  -  -  - Energy -  - ,Data Exfiltration,3,Moderate - high political importance,3.0,Low,8.0,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure - Critical infrastructure - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure,Data theft & Doxing,-  -  -  - Energy -  -,1,1,0,0,0,9.0,8.0,0.7219653192974649,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.7209436827508898,0.15185647714403833
1945,2022-06-07 00:00:00,Disruption,Estonia,State institutions / political system; Critical infrastructure,"Other (e.g., embassies); Finance",Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2022,State institutions / political system,Disruption,"Other (e.g., embassies)",1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1946,2022-06-01 00:00:00,Disruption,Lithuania,State institutions / political system; Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),; Transportation; ,Network Denial of Service,2,Moderate - high political importance,2.0,Low,7.0,2022,State institutions / political system,Disruption,,1,1,0,2,0,4.0,7.0,0.3474503816274527,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,-0.5209781198041697
1951,2023-02-01 00:00:00,Disruption; Hijacking with Misuse; Ransomware,United Kingdom; France; Europe (region); United States; Italy; Hungary; Germany,Unknown - Unknown; Unknown - Unknown - Unknown; Critical infrastructure; Education - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Education - Unknown; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Unknown; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition), - ;  -  - ; Research;  - Transportation;  - Research;  - ; ; ; ,Data Encrypted for Impact,4,Moderate - high political importance,4.0,Medium,11.0,2023,Unknown - Unknown,Disruption,-,1,2,0,2,0,16.0,22.0,1.8455101323075014,1.1420528909066627,1.1153373204374541,-0.6023569253851326,1.011705639391233,-0.06830541603731805,2.4123578950659725,4.115121021011716,1.0938249128715296
1952,2022-07-08 00:00:00,Disruption,Lithuania,Critical infrastructure,Energy,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2022,Critical infrastructure,Disruption,Energy,1,1,9,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1953,2022-07-11 00:00:00,Disruption,Lithuania,Critical infrastructure,Finance,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2022,Critical infrastructure,Disruption,Finance,1,1,9,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1950,2022-07-07 00:00:00,Disruption,Poland,State institutions / political system,Government / ministries,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2022,State institutions / political system,Disruption,Government / ministries,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1941,2023-02-21 00:00:00,Disruption,Italy; Italy; Italy; Italy; Italy; Italy; Italy; Italy,State institutions / political system - State institutions / political system - State institutions / political system; State institutions / political system - State institutions / political system; State institutions / political system - Critical infrastructure - Critical infrastructure; Critical infrastructure - State institutions / political system - State institutions / political system; State institutions / political system,Military - Government / ministries - Government / ministries; Government / ministries - Government / ministries; Government / ministries - Finance - Energy; Energy - Government / ministries - Military; Military,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,State institutions / political system - State institutions / political system - State institutions / political system,Disruption,Military - Government / ministries - Government / ministries,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1934,2023-02-19 00:00:00,Disruption,Sweden; Sweden; Sweden; Sweden,Critical infrastructure - State institutions / political system - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Energy - Civil service / administration -  - Telecommunications; ,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,Critical infrastructure - State institutions / political system - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure,Disruption,Energy - Civil service / administration -  - Telecommunications,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1927,2023-02-16 00:00:00,Disruption,Germany; Germany; Germany; Germany; Germany; Germany,Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,Transportation - Transportation - Transportation - Transportation - Transportation - Transportation,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,Disruption,Transportation - Transportation - Transportation - Transportation - Transportation - Transportation,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1925,2023-02-14 00:00:00,Disruption; Hijacking with Misuse,Sweden,Critical infrastructure,Transportation,Network Denial of Service,3,Moderate - high political importance,3.0,Low,6.0,2023,Critical infrastructure,Disruption,Transportation,1,1,9,2,0,9.0,6.0,-0.027064556042559473,0.3960810329433623,0.3839312328778571,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,0.15185647714403833
1917,2022-10-01 00:00:00,Data theft; Hijacking with Misuse,United States; Germany,Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),;  - ; ,Data Exfiltration,3,Moderate - high political importance,3.0,Low,7.0,2022,Critical infrastructure,Data theft,,1,1,9,1,0,9.0,7.0,0.3474503816274527,0.3960810329433623,0.3839312328778571,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.47850244430368793,0.15185647714403833
1902,2023-01-19 00:00:00,Disruption,Estonia,State institutions / political system,Government / ministries,Network Denial of Service,1,Moderate - high political importance,1.0,Minor,5.0,2023,State institutions / political system,Disruption,Government / ministries,1,1,0,2,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
1898,2023-01-31 00:00:00,Data theft; Hijacking with Misuse,Poland; Ukraine,State institutions / political system - State institutions / political system,Government / ministries - Government / ministries,Data Exfiltration,3,Moderate - high political importance,3.0,Low,8.0,2023,State institutions / political system - State institutions / political system,Data theft,Government / ministries - Government / ministries,1,1,0,1,0,9.0,8.0,0.7219653192974649,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.7209436827508898,0.15185647714403833
1893,2022-11-15 00:00:00,Disruption; Hijacking with Misuse; Ransomware,Germany,Critical infrastructure,Critical Manufacturing,Data Destruction,4,Moderate - high political importance,4.0,Low,9.0,2022,Critical infrastructure,Disruption,Critical Manufacturing,1,1,9,2,0,16.0,9.0,1.096480256967477,1.1420528909066627,1.1153373204374541,1.6614460249633878,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.9633849211980917,1.0938249128715296
1890,2020-09-01 00:00:00,Data theft; Hijacking with Misuse,Netherlands,Social groups,Criminal,Data Exfiltration,4,Moderate - high political importance,4.0,Medium,12.0,2020,Social groups,Data theft,Criminal,1,2,0,1,0,16.0,24.0,2.2200250699775137,1.1420528909066627,1.1153373204374541,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,2.4123578950659725,4.600003497906119,1.0938249128715296
1889,2023-02-02 00:00:00,Disruption; Hijacking with Misuse; Ransomware,Italy; Italy,Not available - Critical infrastructure; Critical infrastructure, - Water; Energy,Data Encrypted for Impact,3,Moderate - high political importance,3.0,Minor,5.0,2023,Not available - Critical infrastructure,Disruption,- Water,1,1,0,2,0,9.0,5.0,-0.4015794937125716,0.3960810329433623,0.3839312328778571,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,0.15185647714403833
1883,2023-01-31 00:00:00,Disruption,Germany; Germany,Critical infrastructure - Critical infrastructure,Health - Health,Network Denial of Service,1,Moderate - high political importance,1.0,Minor,5.0,2023,Critical infrastructure - Critical infrastructure,Disruption,Health - Health,1,1,0,2,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
1867,2023-01-28 00:00:00,Disruption,Poland; Germany; Netherlands; Northern Europe; United Kingdom,Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,Health - Health - Health - Health - Health,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2023,Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,Disruption,Health - Health - Health - Health - Health,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
